Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
1895-08,-0.40231666,-0.5759503,-0.22868304
1895-09,-0.1867561,-0.3780758,0.004563605
1895-10,-0.18964405,-0.3601503,-0.01913779
1895-11,-0.31100214,-0.5072299,-0.11477432
1895-12,-0.36434433,-0.61731,-0.111378685
1896-01,-0.3861514,-0.63923705,-0.13306576
1896-02,-0.37724712,-0.6474474,-0.1070468
1896-03,-0.8393337,-1.1381494,-0.54051805
1896-04,-0.7491092,-0.9703021,-0.5279163
1896-05,-0.30996692,-0.512132,-0.10780184
1896-06,-0.05500548,-0.23455322,0.12454226
1896-07,-0.11144068,-0.2806964,0.05781503
1896-08,-0.11994889,-0.29004,0.050142206
1896-09,-0.004388452,-0.17158331,0.16280639
1896-10,0.019859146,-0.1425172,0.18223548
1896-11,-0.48643714,-0.69920295,-0.27367136
1896-12,-0.10211396,-0.36384916,0.15962122
1897-01,-0.4459086,-0.72174245,-0.17007478
1897-02,-0.52639014,-0.8097794,-0.24300085
1897-03,-0.68776107,-0.97661525,-0.39890695
1897-04,-0.11920842,-0.3315189,0.09310206
1897-05,0.012422171,-0.17022234,0.19506669
1897-06,-0.09163687,-0.2632949,0.08002119
1897-07,-0.0016414104,-0.19542333,0.1921405
1897-08,-0.07226654,-0.24676836,0.10223528
1897-09,-0.045306627,-0.21358849,0.12297523
1897-10,-0.10350382,-0.2854315,0.078423865
1897-11,-0.4290413,-0.6189777,-0.23910487
1897-12,-0.5084823,-0.7256571,-0.29130754
1898-01,-0.06769952,-0.33878303,0.20338397
1898-02,-0.63600945,-0.8543246,-0.41769433
1898-03,-1.1141034,-1.3132093,-0.9149976
1898-04,-0.5475413,-0.74905795,-0.34602475
1898-05,-0.44815093,-0.6156515,-0.28065035
1898-06,-0.22796665,-0.38630366,-0.06962964
1898-07,-0.20945679,-0.37437415,-0.04453943
1898-08,-0.27591485,-0.4413513,-0.11047837
1898-09,-0.27334177,-0.44217342,-0.104510136
1898-10,-0.4306339,-0.6032095,-0.25805828
1898-11,-0.5328811,-0.7253645,-0.3403977
1898-12,-0.40166444,-0.61240077,-0.1909281
1899-01,-0.29512647,-0.51001024,-0.08024267
1899-02,-0.72306037,-0.92963904,-0.51648164
1899-03,-0.84202415,-1.0511804,-0.63286793
1899-04,-0.40286276,-0.58648795,-0.21923758
1899-05,-0.32673588,-0.49924374,-0.15422803
1899-06,-0.50643593,-0.6696502,-0.34322163
1899-07,-0.24867797,-0.4267522,-0.070603736
1899-08,-0.1255624,-0.29031864,0.03919383
1899-09,-0.06292363,-0.21647395,0.09062668
1899-10,-0.041023515,-0.21012469,0.12807764
1899-11,0.15044144,-0.039869733,0.34075263
1899-12,-0.5725506,-0.7925532,-0.35254797
1900-01,-0.7343006,-0.9400493,-0.528552
1900-02,-0.34892505,-0.5493136,-0.14853647
1900-03,-0.096623905,-0.31484738,0.12159956
1900-04,-0.20745966,-0.39362144,-0.021297857
1900-05,-0.19881596,-0.36636877,-0.03126314
1900-06,-0.10242597,-0.25950128,0.05464934
1900-07,-0.15493265,-0.31068075,0.0008154486
1900-08,-0.13692269,-0.2918902,0.018044809
1900-09,-0.10137645,-0.25904998,0.056297068
1900-10,0.13409618,-0.033789955,0.3019823
1900-11,-0.29256725,-0.46951964,-0.115614876
1900-12,-0.13490818,-0.3434206,0.07360421
1901-01,-0.30427313,-0.50635725,-0.10218896
1901-02,-0.18358433,-0.38208917,0.014920479
1901-03,0.0048962813,-0.18760888,0.19740143
1901-04,-0.0049137366,-0.1846133,0.17478582
1901-05,-0.2508902,-0.41811708,-0.08366335
1901-06,-0.105065,-0.2728518,0.062721774
1901-07,-0.1353709,-0.30619416,0.035452377
1901-08,-0.09509803,-0.26137382,0.07117775
1901-09,-0.27661088,-0.43869475,-0.11452699
1901-10,-0.33487403,-0.5088786,-0.16086952
1901-11,-0.36805046,-0.55203754,-0.18406337
1901-12,-0.52505183,-0.71873873,-0.3313649
1902-01,-0.43256065,-0.62886935,-0.23625198
1902-02,-0.12985294,-0.3143198,0.054613903
1902-03,-0.5802287,-0.76598746,-0.39446995
1902-04,-0.53394204,-0.7074404,-0.36044374
1902-05,-0.50333893,-0.6743783,-0.33229956
1902-06,-0.47138187,-0.6391971,-0.3035666
1902-07,-0.37854755,-0.5410147,-0.21608037
1902-08,-0.29796365,-0.45944068,-0.13648663
1902-09,-0.37280884,-0.53622466,-0.20939296
1902-10,-0.43801862,-0.6105758,-0.26546147
1902-11,-0.68963665,-0.86718524,-0.512088
1902-12,-0.6901318,-0.8805177,-0.49974585
1903-01,-0.36889583,-0.5629166,-0.17487508
1903-02,-0.07927737,-0.25851938,0.09996465
1903-03,-0.41322425,-0.59053993,-0.23590857
1903-04,-0.56175166,-0.7287032,-0.39480016
1903-05,-0.5161496,-0.67264426,-0.35965487
1903-06,-0.54396456,-0.68904406,-0.3988851
1903-07,-0.4741866,-0.6212865,-0.32708672
1903-08,-0.5870197,-0.7430696,-0.43096983
1903-09,-0.53400064,-0.6878234,-0.38017792
1903-10,-0.59544474,-0.7447385,-0.44615096
1903-11,-0.6362119,-0.80319685,-0.46922693
1903-12,-0.7506012,-0.9404558,-0.5607465
1904-01,-0.9159289,-1.1035994,-0.7282584
1904-02,-0.8533583,-1.0421659,-0.6645507
1904-03,-0.73040557,-0.9168596,-0.5439516
1904-04,-0.660257,-0.8304865,-0.49002743
1904-05,-0.5496754,-0.7024207,-0.39693013
1904-06,-0.48985907,-0.64427185,-0.33544633
1904-07,-0.549994,-0.7038847,-0.3961033
1904-08,-0.42393988,-0.5808675,-0.26701227
1904-09,-0.6245392,-0.7803055,-0.46877286
1904-10,-0.44186977,-0.60135233,-0.2823872
1904-11,-0.24691883,-0.4285604,-0.06527724
1904-12,-0.4525241,-0.677356,-0.22769217
1905-01,-0.48439714,-0.6718181,-0.29697618
1905-02,-0.9235439,-1.1083239,-0.7387638
1905-03,-0.6074456,-0.7740073,-0.4408839
1905-04,-0.6313858,-0.78480726,-0.4779643
1905-05,-0.4461011,-0.59222335,-0.29997885
1905-06,-0.33882478,-0.47706825,-0.20058131
1905-07,-0.2586029,-0.3984548,-0.118751004
1905-08,-0.27572522,-0.41495913,-0.13649128
1905-09,-0.25075787,-0.3945245,-0.10699125
1905-10,-0.28442216,-0.43117854,-0.13766581
1905-11,-0.06869845,-0.24089523,0.10349833
1905-12,-0.27216515,-0.47847262,-0.0658577
1906-01,-0.41933197,-0.6183942,-0.22026974
1906-02,-0.6110383,-0.80025595,-0.4218207
1906-03,-0.28412753,-0.4757038,-0.09255124
1906-04,-0.012045653,-0.1890555,0.1649642
1906-05,-0.32359248,-0.48529008,-0.16189492
1906-06,-0.05768254,-0.21087614,0.09551105
1906-07,-0.31072676,-0.4666589,-0.1547946
1906-08,-0.11617734,-0.26070634,0.028351668
1906-09,-0.18852785,-0.34227848,-0.034777224
1906-10,-0.14801314,-0.31183296,0.015806675
1906-11,-0.5090526,-0.6857333,-0.33237177
1906-12,-0.14341722,-0.34203902,0.055204567
1907-01,-0.6720758,-0.8446656,-0.49948606
1907-02,-0.7668789,-0.9363163,-0.59744155
1907-03,-0.55751276,-0.72382474,-0.39120084
1907-04,-0.53877926,-0.6882803,-0.38927817
1907-05,-0.73445964,-0.87542975,-0.5934895
1907-06,-0.582857,-0.7139966,-0.45171738
1907-07,-0.4044805,-0.5482027,-0.2607583
1907-08,-0.4611908,-0.59909475,-0.32328683
1907-09,-0.3675976,-0.5002309,-0.23496431
1907-10,-0.17481971,-0.31519043,-0.03444898
1907-11,-0.59049976,-0.75946695,-0.42153263
1907-12,-0.5875259,-0.81812006,-0.35693172
1908-01,-0.4783315,-0.6629399,-0.29372314
1908-02,-0.4075173,-0.5853172,-0.22971743
1908-03,-0.89668864,-1.0686646,-0.7247127
1908-04,-0.5684647,-0.7300172,-0.40691224
1908-05,-0.37347123,-0.5288099,-0.21813254
1908-06,-0.2800241,-0.42956784,-0.13048041
1908-07,-0.31849343,-0.45466268,-0.18232417
1908-08,-0.4039302,-0.5471892,-0.26067123
1908-09,-0.25268266,-0.39539954,-0.109965794
1908-10,-0.40354443,-0.5408227,-0.26626617
1908-11,-0.69305056,-0.8480474,-0.53805375
1908-12,-0.65694356,-0.8415328,-0.47235432
1909-01,-0.8908545,-1.0459875,-0.7357214
1909-02,-0.50054723,-0.6642833,-0.33681118
1909-03,-0.7525024,-0.9094926,-0.5955121
1909-04,-0.67241484,-0.8133347,-0.531495
1909-05,-0.55353266,-0.69644135,-0.4106239
1909-06,-0.44344956,-0.57677865,-0.31012046
1909-07,-0.40862828,-0.5377757,-0.27948084
1909-08,-0.2945492,-0.42677817,-0.16232021
1909-09,-0.32218635,-0.4501691,-0.1942036
1909-10,-0.3689834,-0.4986228,-0.23934399
1909-11,-0.18898906,-0.33785403,-0.04012409
1909-12,-0.5266813,-0.6905886,-0.36277398
1910-01,-0.37687653,-0.54292154,-0.2108315
1910-02,-0.4611833,-0.6303257,-0.2920409
1910-03,-0.6137117,-0.7828643,-0.44455916
1910-04,-0.5304701,-0.6835651,-0.3773751
1910-05,-0.4656371,-0.61260444,-0.31866974
1910-06,-0.5558344,-0.69085807,-0.4208107
1910-07,-0.38023394,-0.5161363,-0.24433164
1910-08,-0.33331394,-0.4665293,-0.20009856
1910-09,-0.36325994,-0.5066417,-0.2198782
1910-10,-0.34751388,-0.4777117,-0.21731606
1910-11,-0.6438063,-0.78662246,-0.50099003
1910-12,-0.822948,-0.98820275,-0.65769327
1911-01,-0.72401905,-0.86455196,-0.5834861
1911-02,-0.70008594,-0.85218203,-0.54798985
1911-03,-0.74784184,-0.8922346,-0.603449
1911-04,-0.5177125,-0.6538857,-0.38153917
1911-05,-0.5079308,-0.64194465,-0.37391704
1911-06,-0.3424122,-0.4801011,-0.2047233
1911-07,-0.34778404,-0.47994018,-0.2156279
1911-08,-0.38624316,-0.5206591,-0.2518272
1911-09,-0.3177561,-0.45923716,-0.17627501
1911-10,-0.19842862,-0.32493648,-0.07192076
1911-11,-0.26901653,-0.42222637,-0.11580669
1911-12,-0.37609476,-0.5402218,-0.21196769
1912-01,-0.43958575,-0.587095,-0.29207647
1912-02,-0.27655566,-0.41875055,-0.13436073
1912-03,-0.7917667,-0.94139886,-0.6421345
1912-04,-0.33526212,-0.47951415,-0.19101006
1912-05,-0.2703416,-0.39582822,-0.144855
1912-06,-0.11873031,-0.255542,0.01808138
1912-07,-0.520001,-0.6441968,-0.39580515
1912-08,-0.66087973,-0.7832598,-0.5384997
1912-09,-0.764579,-0.89345664,-0.6357013
1912-10,-0.84485364,-0.97217906,-0.7175283
1912-11,-0.6046687,-0.74847007,-0.46086726
1912-12,-0.73355204,-0.8901729,-0.5769312
1913-01,-0.6397533,-0.7857883,-0.4937182
1913-02,-0.75841606,-0.90275115,-0.6140809
1913-03,-0.70073944,-0.837991,-0.5634879
1913-04,-0.57481205,-0.70241565,-0.4472085
1913-05,-0.6200253,-0.7469394,-0.4931111
1913-06,-0.57887435,-0.711938,-0.44581062
1913-07,-0.54518634,-0.6753018,-0.41507086
1913-08,-0.36660627,-0.49199247,-0.24122006
1913-09,-0.3977799,-0.5171669,-0.2783929
1913-10,-0.4378408,-0.56397367,-0.3117079
1913-11,-0.30511624,-0.44252273,-0.16770975
1913-12,-0.008399814,-0.16294242,0.1461428
1914-01,0.110329434,-0.03556252,0.25622138
1914-02,-0.24698032,-0.38574257,-0.10821808
1914-03,-0.5353705,-0.6713656,-0.3993755
1914-04,-0.49322715,-0.61593556,-0.37051874
1914-05,-0.27602273,-0.39837208,-0.15367338
1914-06,-0.2761424,-0.39762378,-0.15466098
1914-07,-0.30691892,-0.43360224,-0.18023561
1914-08,-0.24395762,-0.36389846,-0.124016814
1914-09,-0.27769795,-0.39627156,-0.15912431
1914-10,-0.087718494,-0.20621265,0.030775663
1914-11,-0.33872977,-0.48058593,-0.19687358
1914-12,-0.25374871,-0.40598354,-0.10151388
1915-01,-0.30701277,-0.44466946,-0.16935608
1915-02,-0.24195944,-0.38016632,-0.10375255
1915-03,-0.31782997,-0.46269095,-0.17296897
1915-04,-0.036780894,-0.16565545,0.09209366
1915-05,-0.0779893,-0.19811726,0.042138647
1915-06,-0.093755685,-0.21592428,0.028412895
1915-07,-0.14152437,-0.2589719,-0.02407684
1915-08,-0.013393103,-0.13372618,0.10693997
1915-09,-0.1298832,-0.2524137,-0.00735271
1915-10,-0.34674728,-0.47868913,-0.21480541
1915-11,-0.07586686,-0.21899,0.06725628
1915-12,-0.32032436,-0.45133072,-0.18931802
1916-01,-0.31196764,-0.45239908,-0.17153624
1916-02,-0.30370215,-0.44107607,-0.1663282
1916-03,-0.5820691,-0.71888435,-0.44525382
1916-04,-0.40517157,-0.54036427,-0.26997885
1916-05,-0.38897333,-0.51828825,-0.2596584
1916-06,-0.45286486,-0.5737027,-0.33202702
1916-07,-0.22141434,-0.34407654,-0.09875212
1916-08,-0.29726088,-0.4212925,-0.17322925
1916-09,-0.39814058,-0.5202488,-0.27603242
1916-10,-0.38101748,-0.5044128,-0.25762218
1916-11,-0.50431913,-0.64642173,-0.36221653
1916-12,-1.0714401,-1.2117611,-0.9311189
1917-01,-0.6631394,-0.79764104,-0.52863777
1917-02,-0.778832,-0.9162893,-0.64137477
1917-03,-0.8674652,-0.9972181,-0.7377123
1917-04,-0.555803,-0.6901445,-0.42146158
1917-05,-0.71395504,-0.83258206,-0.59532803
1917-06,-0.48805168,-0.61339206,-0.36271137
1917-07,-0.25755474,-0.38917628,-0.12593319
1917-08,-0.26728308,-0.39072385,-0.14384231
1917-09,-0.28115386,-0.40741047,-0.15489727
1917-10,-0.6716869,-0.7916109,-0.5517629
1917-11,-0.4038664,-0.54572904,-0.26200378
1917-12,-1.0618346,-1.2243907,-0.89927846
1918-01,-0.587679,-0.72849363,-0.44686443
1918-02,-0.64415467,-0.7856268,-0.50268245
1918-03,-0.54938537,-0.6823979,-0.41637287
1918-04,-0.64593685,-0.77727145,-0.5146023
1918-05,-0.60865736,-0.7346601,-0.4826547
1918-06,-0.52842075,-0.654922,-0.40191945
1918-07,-0.35577893,-0.47132438,-0.2402335
1918-08,-0.35010776,-0.46202537,-0.23819014
1918-09,-0.22661777,-0.34707603,-0.10615951
1918-10,-0.11779052,-0.23859693,0.003015902
1918-11,-0.3626027,-0.4949517,-0.23025373
1918-12,-0.6514089,-0.8111223,-0.49169555
1919-01,-0.38183078,-0.53016603,-0.23349553
1919-02,-0.41311046,-0.55597013,-0.27025074
1919-03,-0.64207375,-0.7831889,-0.5009587
1919-04,-0.27150258,-0.40575022,-0.137255
1919-05,-0.43005103,-0.55280334,-0.30729872
1919-06,-0.408586,-0.52666205,-0.29050994
1919-07,-0.26619944,-0.3980602,-0.13433869
1919-08,-0.14318207,-0.27046183,-0.015902326
1919-09,-0.18615913,-0.31266698,-0.05965129
1919-10,-0.12905018,-0.2561674,-0.0019329591
1919-11,-0.5694719,-0.7086931,-0.43025064
1919-12,-0.62207115,-0.7809991,-0.46314323
1920-01,-0.19392085,-0.34886312,-0.038978588
1920-02,-0.4727764,-0.6241129,-0.32143992
1920-03,-0.17652786,-0.32375008,-0.02930565
1920-04,-0.32133132,-0.45385414,-0.1888085
1920-05,-0.25448948,-0.37642407,-0.13255489
1920-06,-0.237271,-0.36028266,-0.114259325
1920-07,-0.20205666,-0.3242749,-0.07983841
1920-08,-0.18842274,-0.30795506,-0.06889041
1920-09,-0.28180593,-0.4112792,-0.15233271
1920-10,-0.2733573,-0.4009708,-0.14574379
1920-11,-0.4735123,-0.6230588,-0.3239658
1920-12,-0.63009393,-0.7811684,-0.47901955
1921-01,-0.063560754,-0.20316774,0.07604623
1921-02,-0.17677303,-0.31263974,-0.040906284
1921-03,-0.34805262,-0.47198874,-0.22411653
1921-04,-0.13911253,-0.26756805,-0.010657028
1921-05,-0.2738078,-0.39946583,-0.14814976
1921-06,-0.09701281,-0.22383966,0.02981402
1921-07,0.0030729766,-0.116504245,0.1226502
1921-08,-0.20199963,-0.31735343,-0.08664584
1921-09,-0.1470431,-0.27386755,-0.020218635
1921-10,-0.078334264,-0.20524107,0.048572533
1921-11,-0.19989982,-0.3249609,-0.07483875
1921-12,-0.23215851,-0.3664937,-0.097823314
1922-01,-0.43904224,-0.5825066,-0.29557788
1922-02,-0.5626257,-0.69888866,-0.4263628
1922-03,-0.29433313,-0.42862746,-0.16003881
1922-04,-0.24767825,-0.37370756,-0.12164893
1922-05,-0.30741957,-0.42809233,-0.1867468
1922-06,-0.19773175,-0.31446573,-0.08099774
1922-07,-0.2114769,-0.32995534,-0.09299849
1922-08,-0.33567706,-0.44487447,-0.22647962
1922-09,-0.35999385,-0.4766506,-0.2433371
1922-10,-0.2826598,-0.4027713,-0.16254832
1922-11,-0.17963856,-0.31304497,-0.046232164
1922-12,-0.20854194,-0.34395888,-0.07312503
1923-01,-0.3255839,-0.45769015,-0.19347765
1923-02,-0.5876951,-0.71206796,-0.46332225
1923-03,-0.55478126,-0.67021453,-0.43934792
1923-04,-0.59319365,-0.70379335,-0.4825939
1923-05,-0.37765703,-0.48347133,-0.27184272
1923-06,-0.21474516,-0.31873998,-0.11075033
1923-07,-0.28251702,-0.39138532,-0.17364869
1923-08,-0.20392138,-0.30877897,-0.09906377
1923-09,-0.16989152,-0.2735119,-0.066271156
1923-10,0.08511964,-0.022567848,0.19280714
1923-11,0.15866381,0.033722285,0.28360534
1923-12,0.007311276,-0.12335753,0.13798009
1924-01,-0.36379507,-0.49565175,-0.23193836
1924-02,-0.22883955,-0.35127383,-0.10640527
1924-03,-0.027927836,-0.14595394,0.09009827
1924-04,-0.31289077,-0.42313892,-0.20264262
1924-05,-0.12370539,-0.22831544,-0.019095333
1924-06,-0.18541116,-0.29198232,-0.078839995
1924-07,-0.17976724,-0.2882134,-0.071321085
1924-08,-0.16032207,-0.26522592,-0.055418234
1924-09,-0.17343435,-0.2766893,-0.0701794
1924-10,-0.18708383,-0.2937166,-0.08045103
1924-11,0.027317222,-0.09725917,0.15189362
1924-12,-0.39136374,-0.52501357,-0.2577139
1925-01,-0.39651838,-0.51940495,-0.2736318
1925-02,-0.491285,-0.61685884,-0.3657111
1925-03,-0.32263976,-0.4394226,-0.20585693
1925-04,-0.20392312,-0.31295842,-0.09488782
1925-05,-0.25051484,-0.359678,-0.1413517
1925-06,-0.2631283,-0.37085778,-0.15539883
1925-07,-0.21020941,-0.32316002,-0.097258784
1925-08,-0.10579856,-0.21047084,-0.0011262638
1925-09,0.015826609,-0.09165413,0.12330735
1925-10,-0.08487483,-0.19815677,0.028407108
1925-11,0.09415575,-0.020813836,0.20912533
1925-12,0.2017627,0.08478154,0.31874388
1926-01,0.38992652,0.26024643,0.5196066
1926-02,0.11720308,0.0004380542,0.2339681
1926-03,0.13142686,0.022828316,0.2400254
1926-04,-0.16513254,-0.2780726,-0.05219248
1926-05,-0.20524094,-0.31246796,-0.09801392
1926-06,-0.13438916,-0.23900832,-0.029770007
1926-07,-0.093248434,-0.20747314,0.020976277
1926-08,0.021339027,-0.08619487,0.12887293
1926-09,0.033055026,-0.07554717,0.14165722
1926-10,0.108751476,-0.0002529588,0.21775591
1926-11,0.06304866,-0.06297742,0.18907474
1926-12,-0.28464907,-0.40302062,-0.16627753
1927-01,-0.31284398,-0.42662048,-0.19906747
1927-02,-0.10915321,-0.21029925,-0.00800717
1927-03,-0.44679734,-0.5483603,-0.34523442
1927-04,-0.26712447,-0.36423984,-0.1700091
1927-05,-0.08656349,-0.17998455,0.0068575717
1927-06,-0.106296964,-0.1987087,-0.013885233
1927-07,-0.051746942,-0.14864677,0.045152884
1927-08,-0.033562917,-0.12138329,0.054257456
1927-09,0.07814862,-0.010927104,0.16722433
1927-10,0.27414614,0.17222317,0.37606913
1927-11,0.118506655,0.01297037,0.22404295
1927-12,-0.3332131,-0.45234352,-0.21408264
1928-01,0.17317322,0.053990435,0.292356
1928-02,0.040500227,-0.07825571,0.15925616
1928-03,-0.2705792,-0.38038585,-0.16077253
1928-04,-0.21681795,-0.32376528,-0.1098706
1928-05,-0.1533662,-0.25330892,-0.053423468
1928-06,-0.24018155,-0.337091,-0.1432721
1928-07,-0.08081697,-0.1804519,0.018817972
1928-08,-0.09919982,-0.19982778,0.001428151
1928-09,-0.07324186,-0.17238605,0.025902323
1928-10,-0.028723836,-0.13216572,0.07471804
1928-11,-0.03965164,-0.14814247,0.06883919
1928-12,-0.054344453,-0.16754016,0.05885126
1929-01,-0.53026277,-0.63956815,-0.42095742
1929-02,-0.70821,-0.81706905,-0.5993509
1929-03,-0.3703369,-0.47368282,-0.26699096
1929-04,-0.3358112,-0.4363328,-0.2352896
1929-05,-0.31685838,-0.4089891,-0.22472765
1929-06,-0.362261,-0.45775813,-0.2667639
1929-07,-0.34606582,-0.44656572,-0.24556589
1929-08,-0.08456183,-0.18304299,0.013919313
1929-09,-0.14579086,-0.23946461,-0.052117113
1929-10,-0.035451714,-0.1339776,0.06307417
1929-11,-0.11438211,-0.22040902,-0.008355196
1929-12,-0.6830518,-0.7883228,-0.5777808
1930-01,-0.1964553,-0.3098931,-0.08301749
1930-02,-0.25647813,-0.36990505,-0.14305124
1930-03,-0.061794028,-0.16344656,0.0398585
1930-04,-0.15929933,-0.2583028,-0.06029585
1930-05,-0.2003156,-0.2960646,-0.10456661
1930-06,-0.1328554,-0.22485831,-0.04085248
1930-07,0.017515672,-0.07834051,0.11337185
1930-08,0.10969681,0.017548092,0.20184554
1930-09,0.056751642,-0.034773517,0.1482768
1930-10,0.07059294,-0.032867283,0.17405316
1930-11,0.32419646,0.21525684,0.43313608
1930-12,0.0682972,-0.042639684,0.17923409
1931-01,-0.05831195,-0.1753757,0.058751795
1931-02,-0.35695204,-0.45933762,-0.25456643
1931-03,-0.04629391,-0.1472306,0.05464277
1931-04,-0.12262688,-0.2193038,-0.025949955
1931-05,-0.099138476,-0.18883254,-0.009444412
1931-06,0.17753555,0.08943297,0.26563814
1931-07,0.14672643,0.05337395,0.2400789
1931-08,0.17012236,0.07645726,0.26378745
1931-09,0.19920143,0.10768596,0.2907169
1931-10,0.31553203,0.21183813,0.41922596
1931-11,0.12258605,0.008108556,0.23706354
1931-12,0.101973094,-0.012831494,0.21677768
1932-01,0.31846324,0.20662436,0.4303021
1932-02,-0.18924205,-0.3003471,-0.07813703
1932-03,-0.24021508,-0.35355064,-0.1268795
1932-04,0.11558393,0.017070439,0.21409743
1932-05,-0.07817524,-0.17352419,0.017173706
1932-06,-0.09182305,-0.18146303,-0.002183064
1932-07,-0.050708167,-0.1496796,0.048263263
1932-08,-0.030545013,-0.12581132,0.0647213
1932-09,0.16448085,0.073937595,0.2550241
1932-10,0.12658376,0.026663322,0.22650419
1932-11,-0.29791364,-0.41617683,-0.17965049
1932-12,-0.19569233,-0.31033286,-0.081051804
1933-01,-0.29192945,-0.40235695,-0.181502
1933-02,-0.34089893,-0.4609708,-0.22082709
1933-03,-0.39788014,-0.49942195,-0.29633832
1933-04,-0.18426903,-0.2796197,-0.08891836
1933-05,-0.246329,-0.33691454,-0.15574344
1933-06,-0.33210903,-0.42436284,-0.23985524
1933-07,-0.1164173,-0.20522732,-0.027607292
1933-08,-0.047221884,-0.13417618,0.039732408
1933-09,-0.2648321,-0.34622315,-0.18344107
1933-10,-0.16638178,-0.2621074,-0.07065616
1933-11,-0.30088398,-0.4031074,-0.19866055
1933-12,-0.49146402,-0.60200816,-0.3809199
1934-01,-0.24911888,-0.35476884,-0.14346892
1934-02,0.25397375,0.15720175,0.35074577
1934-03,-0.45567375,-0.54905903,-0.36228848
1934-04,-0.35490978,-0.4466599,-0.2631597
1934-05,-0.025263702,-0.10981703,0.059289623
1934-06,-0.04858368,-0.13179316,0.034625802
1934-07,-0.08122124,-0.16833206,0.0058895866
1934-08,-0.073556505,-0.15783924,0.010726233
1934-09,-0.084018484,-0.1669058,-0.0011311619
1934-10,0.10832233,0.019005949,0.19763872
1934-11,0.28960276,0.19340543,0.38580006
1934-12,0.07961586,-0.024197176,0.1834289
1935-01,-0.41817677,-0.5229915,-0.31336206
1935-02,0.4717757,0.37554738,0.5680041
1935-03,-0.01968735,-0.113469414,0.07409471
1935-04,-0.28840792,-0.3815605,-0.19525535
1935-05,-0.26632637,-0.35112432,-0.18152845
1935-06,-0.10282081,-0.18410778,-0.02153384
1935-07,9.540513e-05,-0.08585882,0.08604963
1935-08,0.021768915,-0.060256124,0.10379395
1935-09,-0.056034584,-0.13922831,0.027159145
1935-10,0.14046246,0.053001676,0.22792323
1935-11,-0.34283808,-0.4370328,-0.24864335
1935-12,-0.17841789,-0.27777714,-0.07905864
1936-01,-0.3886391,-0.48760167,-0.28967655
1936-02,-0.44109014,-0.53448224,-0.34769806
1936-03,-0.25631744,-0.35332325,-0.15931162
1936-04,-0.059259813,-0.14296642,0.024446793
1936-05,-0.03482247,-0.11570443,0.04605948
1936-06,0.020888459,-0.057785515,0.09956243
1936-07,0.080999695,-0.0006378398,0.16263723
1936-08,0.07680478,-0.0014843021,0.15509386
1936-09,0.060078185,-0.0199521,0.14010847
1936-10,0.028555218,-0.061296545,0.11840698
1936-11,0.11170826,0.02356596,0.19985056
1936-12,0.06914813,-0.024500133,0.1627964
1937-01,-0.003999379,-0.10884823,0.10084947
1937-02,0.23497805,0.12956116,0.34039494
1937-03,-0.2642883,-0.359042,-0.16953461
1937-04,-0.051782027,-0.14872609,0.045162033
1937-05,0.09764123,0.012551345,0.18273112
1937-06,0.15220273,0.071849,0.23255645
1937-07,0.13647892,0.05401922,0.2189386
1937-08,0.17630285,0.0949837,0.257622
1937-09,0.32486448,0.24385986,0.4058691
1937-10,0.3489342,0.25869128,0.4391771
1937-11,0.25132713,0.15208225,0.350572
1937-12,0.058533777,-0.043574866,0.16064243
1938-01,0.28828153,0.19532757,0.3812355
1938-02,0.24384277,0.14849725,0.33918828
1938-03,0.14453745,0.0562901,0.23278478
1938-04,0.27721408,0.194216,0.36021218
1938-05,0.02404472,-0.05296792,0.10105736
1938-06,-0.045477647,-0.12761664,0.03666134
1938-07,0.060158905,-0.024128726,0.14444654
1938-08,0.1442447,0.06272282,0.2257666
1938-09,0.21196349,0.13267104,0.29125592
1938-10,0.33956033,0.25410166,0.42501897
1938-11,0.33094475,0.24371302,0.41817647
1938-12,-0.10545771,-0.20469174,-0.0062236856
1939-01,-0.07545175,-0.17487729,0.023973797
1939-02,-0.065673225,-0.16589747,0.034551017
1939-03,-0.34457627,-0.4406647,-0.24848782
1939-04,-0.07363763,-0.16283515,0.015559908
1939-05,0.005571138,-0.07871982,0.08986209
1939-06,-0.00694977,-0.08510496,0.071205415
1939-07,0.019261912,-0.059968878,0.098492704
1939-08,0.10336092,0.022677794,0.18404403
1939-09,0.14254391,0.048188128,0.2368997
1939-10,0.028429309,-0.06943447,0.1262931
1939-11,0.19936414,0.09843988,0.3002884
1939-12,0.70845073,0.59633386,0.8205676
1940-01,-0.030468449,-0.13568726,0.07475036
1940-02,0.10644872,0.0043298174,0.20856762
1940-03,-0.047970474,-0.1411756,0.045234654
1940-04,0.25403783,0.15922625,0.34884942
1940-05,0.09914145,0.0042025633,0.19408034
1940-06,0.05352551,-0.040441476,0.1474925
1940-07,0.11284537,0.025561862,0.20012888
1940-08,0.08495733,-0.004883984,0.17479865
1940-09,0.19145083,0.09478423,0.28811744
1940-10,0.23930253,0.14135674,0.33724833
1940-11,0.16295661,0.058243126,0.2676701
1940-12,0.23754188,0.12798895,0.3470948
1941-01,0.003264846,-0.16197975,0.16850944
1941-02,0.2620465,0.100337714,0.42375526
1941-03,-0.106508724,-0.26978967,0.056772217
1941-04,0.008195893,-0.15491655,0.17130834
1941-05,0.07960706,-0.0829308,0.24214493
